Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,Signal
2025-06-13 00:00:00-04:00,198.94075911963023,199.57822954037988,194.92668495173118,195.67372131347656,51447300,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-06-16 00:00:00-04:00,196.52035592822918,197.90486262143017,195.78327462738756,197.63592529296875,43020700,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-06-17 00:00:00-04:00,196.42074594971083,197.60604600468164,194.43861931524052,194.86691284179688,38856200,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-06-18 00:00:00-04:00,195.16573699325735,196.7893008408277,194.2991796996429,195.80320739746094,45394700,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-06-20 00:00:00-04:00,197.45666110928434,200.90298042554332,196.08210930882012,200.20574951171875,96813500,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-06-23 00:00:00-04:00,200.83324176458547,201.50059236215068,198.1737943867686,200.70375061035156,55814300,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-06-24 00:00:00-04:00,201.78945874554142,202.63610603642124,199.4089034764897,199.50851440429688,54064000,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-06-25 00:00:00-04:00,200.6539838527012,202.8652129211553,199.82726170562196,200.7635498046875,39525700,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-06-26 00:00:00-04:00,200.63404307360597,201.8392684520338,198.67184150130464,200.20574951171875,50799100,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-06-27 00:00:00-04:00,201.09222774816857,202.41697405518968,199.20969672208463,200.28543090820312,73188600,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-06-30 00:00:00-04:00,201.211736268348,206.57048164253425,198.4726031076903,204.3592529296875,91912800,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-07-01 00:00:00-04:00,205.85332972802502,209.35942450018746,205.3254252695324,206.99879455566406,78788900,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-07-02 00:00:00-04:00,208.08447525999887,212.4969623845337,207.31751373506327,211.60052490234375,67941800,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-07-03 00:00:00-04:00,211.31166931275297,213.8017903991559,210.97301649264048,212.70614624023438,34955800,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-07-07 00:00:00-04:00,211.8395692407974,215.37554414763466,207.97491173225177,209.120361328125,50229000,0.0,0.0,203.98076171875,72.66620677805848,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-07-08 00:00:00-04:00,209.26978591644843,210.59451698338924,207.6262968509882,209.1801300048828,42848900,0.0,0.0,203.98076171875,72.72539181301558,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-07-09 00:00:00-04:00,208.7020406311003,210.49493096772343,206.40117103180637,210.30567932128906,48749400,0.0,0.0,203.98076171875,73.8727050969706,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-07-10 00:00:00-04:00,209.678147079363,212.6364120977978,209.2000480941239,211.57064819335938,44443600,0.0,0.0,203.98076171875,75.13846527868,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-07-11 00:00:00-04:00,209.73791189344956,211.29174491390697,209.0307108656814,210.32557678222656,39765800,0.0,0.0,203.98076171875,71.46842926978961,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-07-14 00:00:00-04:00,209.10042946873696,210.07656782568804,206.719874444485,207.7956085205078,38840100,0.0,0.0,203.98076171875,64.56721438279061,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
2025-07-15 00:00:00-04:00,208.39325734338402,211.05270487364396,208.09443976951917,208.28369140625,42296300,0.0,0.0,204.61126022338868,65.26408671978962,1.6985316160384798,3.648190195815251,-1.9496585797767714,-1
