Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,Signal
2025-06-13 00:00:00-04:00,198.94074360607502,199.57821397711425,194.92666975119658,195.6737060546875,51447300,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-06-16 00:00:00-04:00,196.52038627354875,197.9048931805357,195.7833048588921,197.63595581054688,43020700,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-06-17 00:00:00-04:00,196.4207613301707,197.6060614779548,194.43863454049264,194.86692810058594,38856200,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-06-18 00:00:00-04:00,195.16572178414586,196.78928550519313,194.29916455806153,195.80319213867188,45394700,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-06-20 00:00:00-04:00,197.45666110928434,200.90298042554332,196.08210930882012,200.20574951171875,96813500,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-06-23 00:00:00-04:00,200.83325703321927,201.50060768152076,198.17380945321412,200.70376586914062,55814300,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-06-24 00:00:00-04:00,201.78944331230142,202.63609053842802,199.40888822531906,199.5084991455078,54064000,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-06-25 00:00:00-04:00,200.65396860223956,202.8651975026319,199.82724651799433,200.76353454589844,39525700,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-06-26 00:00:00-04:00,200.63404307360597,201.8392684520338,198.67184150130464,200.20574951171875,50799100,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-06-27 00:00:00-04:00,201.09222774816857,202.41697405518968,199.20969672208463,200.28543090820312,73188600,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-06-30 00:00:00-04:00,201.21175129212304,206.570497066428,198.47261792694385,204.35926818847656,91912800,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-01 00:00:00-04:00,205.85332972802502,209.35942450018746,205.3254252695324,206.99879455566406,78788900,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-02 00:00:00-04:00,208.08450527048316,212.49699303139835,207.3175436349344,211.60055541992188,67941800,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-03 00:00:00-04:00,211.31168447150716,213.80180573654258,210.97303162710094,212.70616149902344,34955800,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-07 00:00:00-04:00,211.8395692407974,215.37554414763466,207.97491173225177,209.120361328125,50229000,0.0,0.0,203.98076629638672,72.6661508799582,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-08 00:00:00-04:00,209.26978591644843,210.59451698338924,207.6262968509882,209.1801300048828,42848900,0.0,0.0,203.98076629638672,72.72533582329113,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-09 00:00:00-04:00,208.70202548866368,210.49491569520316,206.40115605631001,210.3056640625,48749400,0.0,0.0,203.98076629638672,73.87263261389822,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-10 00:00:00-04:00,209.678147079363,212.6364120977978,209.2000480941239,211.57064819335938,44443600,0.0,0.0,203.98076629638672,75.13840737695836,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-11 00:00:00-04:00,209.73794232575938,211.29177557167307,209.03074119537857,210.3256072998047,39765800,0.0,0.0,203.98076629638672,71.46847133616207,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-14 00:00:00-04:00,209.10044482334126,210.07658325197187,206.71988962428105,207.79562377929688,38840100,0.0,0.0,203.98076629638672,64.56722698991972,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-15 00:00:00-04:00,208.39325734338402,211.05270487364396,208.09443976951917,208.28369140625,42296300,0.0,0.0,204.61126556396485,65.2640761151832,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-16 00:00:00-04:00,209.4689902412225,211.5606828488181,207.8155461810567,209.3295440673828,47490500,0.0,0.0,205.19594497680663,66.77211155478234,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-17 00:00:00-04:00,209.7379389650813,210.9630743588066,208.7618004967043,209.1901092529297,48068100,0.0,0.0,205.91210403442383,66.35847918492375,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-18 00:00:00-04:00,210.0367169360457,210.95307962142945,208.87134215576987,210.34548950195312,48974600,0.0,0.0,206.63921890258788,68.12072405999203,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-21 00:00:00-04:00,211.2618775331451,214.92732845073886,210.7937335563828,211.64036560058594,51377400,0.0,0.0,207.21094970703126,70.01639290593037,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-22 00:00:00-04:00,212.29776458434165,214.1006098348481,211.39135685335447,213.5527801513672,46404100,0.0,0.0,207.85340042114257,72.60716665231271,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-23 00:00:00-04:00,214.15041924441525,214.29982043425818,211.57065737650467,213.30377197265625,46989300,0.0,0.0,208.5431640625,71.7379840335395,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-24 00:00:00-04:00,213.05475989741393,214.83769515517375,212.68622683006964,212.91531372070312,46022600,0.0,0.0,209.15075302124023,70.32366156206015,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-25 00:00:00-04:00,213.85160291428238,214.38947759784276,212.5567368669443,213.03485107421875,40268800,0.0,0.0,209.79220809936524,70.5162921901491,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-28 00:00:00-04:00,213.18425263148458,214.00101967144602,212.2180844005514,213.2041778564453,37858000,0.0,0.0,210.43814544677736,70.80537655646371,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-29 00:00:00-04:00,213.33365491441555,213.96117031669576,209.9869466315705,210.43516540527344,51411700,0.0,0.0,210.7419403076172,60.3794308585027,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-30 00:00:00-04:00,211.06265157316113,211.55072076453234,206.89917652304968,208.2239227294922,45512500,0.0,0.0,210.8031967163086,53.59283295231657,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-07-31 00:00:00-04:00,207.6661338109758,209.0107900151974,206.34138763159262,206.74977111816406,80698400,0.0,0.0,210.5606575012207,49.59102181843613,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-08-01 00:00:00-04:00,210.03674932642843,212.7360475386617,200.7037794341265,201.58030700683594,104434500,0.0,0.0,210.00436477661134,38.682763331933664,1.6985294530857402,3.6481884266433533,-1.949658973557613,-1
2025-08-04 00:00:00-04:00,203.70186769022786,207.0585613783641,200.88304868853191,202.5464630126953,75109300,0.0,0.0,209.67566986083983,41.28236802813659,1.0644275624537443,3.1314362538054317,-2.0670086913516874,-1
2025-08-05 00:00:00-04:00,202.59626309701343,204.5285996595603,201.36117265797924,202.1181640625,44155100,0.0,0.0,209.32257156372071,40.46339150088099,0.5213275602341128,2.609414515091168,-2.0880869548570553,-1
2025-08-06 00:00:00-04:00,204.81744899810374,214.52892145014,204.77759854868273,212.40733337402344,108483100,0.0,0.0,209.4276550292969,60.65633573747643,0.9106692407791854,2.2696654602287714,-1.358996219449586,-1
2025-08-07 00:00:00-04:00,218.01510326859565,219.9773200540019,215.7241886502616,219.16055297851562,90224800,0.0,0.0,209.8071502685547,68.26444716852326,1.744049394946046,2.164542247172226,-0.42049285222618016,-1
2025-08-08 00:00:00-04:00,219.95740294972967,230.08721487155407,218.38364441813084,228.44374084472656,113854000,0.0,0.0,210.7130569458008,75.32742050395707,3.117646560387641,2.355163109815309,0.7624834505723319,1
2025-08-11 00:00:00-04:00,227.2770261826339,228.91239906441297,224.1259370249458,226.5391082763672,61806100,0.26,0.0,211.6502311706543,71.79684418322445,4.006361438851542,2.6854027756225554,1.3209586632289865,1
2025-08-12 00:00:00-04:00,227.36674823663387,230.14888579943394,226.429412881848,229.0021209716797,55626200,0.0,0.0,212.68615264892577,73.52494661094934,4.853471129139052,3.1190164463258547,1.7344546828131975,1
2025-08-13 00:00:00-04:00,230.4181341091737,234.33703985510917,229.77992501054072,232.6717529296875,69878500,0.0,0.0,213.853263092041,75.89480782901853,5.754585018417487,3.646130160744181,2.1084548576733058,1
2025-08-14 00:00:00-04:00,233.39969406647393,234.4567012802976,230.19875827485632,232.12330627441406,51916300,0.0,0.0,214.99992294311522,74.81689824111128,6.351255882036412,4.187155305002627,2.1641005770337847,1
2025-08-15 00:00:00-04:00,233.33985018068216,233.6190590405621,228.69299310222902,230.9366455078125,56038700,0.0,0.0,216.02948074340821,72.42023468381448,6.651691672641022,4.680062578530306,1.9716290941107157,1
2025-08-18 00:00:00-04:00,231.04632935234682,232.4623214496413,229.46081868168693,230.23861694335938,37476200,0.0,0.0,216.9593933105469,70.97986544068911,6.755589894638206,5.095168041751886,1.6604218528863202,1
2025-08-19 00:00:00-04:00,230.62753117126795,232.2130419457167,228.70298322789472,229.90956115722656,39402600,0.0,0.0,217.77723236083983,70.27034159440375,6.733755391672275,5.422885511735964,1.3108698799363117,1
2025-08-20 00:00:00-04:00,229.33119207499826,229.81981519856654,225.13307755654054,225.3723907470703,42263900,0.0,0.0,218.38066329956055,61.18799102143817,6.277971114274294,5.59390263224363,0.6840684820306642,1
2025-08-21 00:00:00-04:00,225.63166356522294,225.88095827873425,223.14868274098328,224.26551818847656,30621200,0.0,0.0,218.94817352294922,59.17849421654759,5.761033814040189,5.627328868602942,0.13370494543724742,1
2025-08-22 00:00:00-04:00,225.53195134940427,228.44371192910324,224.77410085849388,227.11746215820312,42477800,0.0,0.0,219.65230407714844,62.58777460011245,5.517878652592316,5.6054388254008165,-0.0875601728085007,-1
2025-08-25 00:00:00-04:00,225.84107546750252,228.65312729963858,225.59178073979155,226.5191650390625,30983100,0.0,0.0,220.31805343627929,61.428715085453604,5.2167632584485375,5.527703712010361,-0.3109404535618232,-1
2025-08-26 00:00:00-04:00,226.22996704217394,228.84258604761433,224.05612439304167,228.6630859375,54575100,0.0,0.0,221.2294494628906,64.00135448370537,5.092421374496752,5.440647244507639,-0.34822587001088756,-1
2025-08-27 00:00:00-04:00,227.96506627689797,230.24859923631865,227.6160475796746,229.8397674560547,31259500,0.0,0.0,222.31024169921875,65.36670294592447,5.030835559496154,5.358684907505342,-0.3278493480091882,-1
2025-08-28 00:00:00-04:00,230.16884905542523,232.75153884501827,228.69301327644948,231.9039306640625,38074700,0.0,0.0,223.56794967651368,67.6823228165284,5.089915697561906,5.304931065516655,-0.21501536795474863,-1
2025-08-29 00:00:00-04:00,231.85405874294378,232.7216147258446,230.71727541448905,231.485107421875,39418400,0.0,0.0,225.0631896972656,66.70773484158676,5.0447884166405,5.252902535741424,-0.20811411910092392,-1
2025-09-02 00:00:00-04:00,228.6032698757151,230.19876225122124,226.32970313085187,229.0719451904297,44075600,0.0,0.0,226.38946380615235,61.23637017294145,4.759438848548143,5.154209798302768,-0.39477094975462457,-1
2025-09-03 00:00:00-04:00,236.5408165177042,238.17618932549604,233.69885053091846,237.79725646972656,66427800,0.0,0.0,228.17341842651368,70.61966405631904,5.177671980174125,5.158902234677039,0.0187697454970861,1
2025-09-04 00:00:00-04:00,237.77731160532718,239.2232180033205,236.07214416452067,239.1035614013672,47549400,0.0,0.0,229.50822982788085,71.72325619513931,5.55054936297293,5.237231660336217,0.3133177026367129,1
2025-09-05 00:00:00-04:00,239.32291694518142,240.63920029193574,237.81718240373485,239.0137939453125,54870400,0.0,0.0,230.5008918762207,71.52443379869584,5.772274702141743,5.344240268697322,0.42803443344442105,1
2025-09-08 00:00:00-04:00,238.62490021245955,239.47249309970456,235.67324414176576,237.2089080810547,48999500,0.0,0.0,230.93915023803712,67.47438945087983,5.736230728533883,5.422638360664634,0.3135923678692487,1
2025-09-09 00:00:00-04:00,236.33139119913957,238.1063683630383,232.70166073618753,233.68887329101562,66313900,0.0,0.0,231.29663848876953,60.30266268947323,5.361820501247848,5.410474788781277,-0.04865428753342904,-1
2025-09-10 00:00:00-04:00,231.53496736029473,231.76431424305812,225.31256565050364,226.1501922607422,83440800,0.0,0.0,231.15404205322267,48.43034674234137,4.405999523024775,5.209579735629977,-0.8035802126052021,-1
2025-09-11 00:00:00-04:00,226.23995033725743,229.7998710451417,226.010588238333,229.3810577392578,50208600,0.0,0.0,230.98950729370117,52.726002542156415,3.864658971158633,4.940595582735709,-1.0759366115770757,-1
2025-09-12 00:00:00-04:00,228.57335925244223,233.84842918261825,228.373926506362,233.40968322753906,55824200,0.0,0.0,231.05382614135743,57.481893442206896,3.717861894304093,4.696048845049385,-0.9781869507452923,-1
2025-09-15 00:00:00-04:00,236.33138325533858,237.5180285002954,234.3669397384463,236.0322265625,42699500,0.0,0.0,231.3086051940918,60.28304110772575,3.7696868791094857,4.510776451861405,-0.7410895727519193,-1
2025-09-16 00:00:00-04:00,236.51088466190768,240.53949594661788,235.65332541334,237.4781494140625,63421100,0.0,0.0,231.67058181762695,61.77817683103822,3.8826753781088996,4.385156237110904,-0.502480859002004,-1
2025-09-17 00:00:00-04:00,238.2958480596019,239.42266510979977,237.05934071942244,238.3157958984375,46508000,0.0,0.0,232.0908935546875,62.65524742272459,3.9937729202026446,4.306879573729252,-0.3131066535266074,-1
2025-09-18 00:00:00-04:00,239.2930082114909,240.51953392817583,235.98236714862816,237.2089080810547,44249600,0.0,0.0,232.6827194213867,60.67393557160613,3.947003329058049,4.2349043247950116,-0.2879009957369627,-1
2025-09-19 00:00:00-04:00,240.5494606794321,245.60516498271895,239.53234916144805,244.8074188232422,163741300,0.0,0.0,233.709814453125,68.12551203784426,4.471529397149936,4.282229339265997,0.18930005788393967,1
2025-09-22 00:00:00-04:00,247.5995237986898,255.9160073848096,247.42002368458668,255.35755920410156,105517400,0.0,0.0,235.12181930541993,75.16254025288134,5.673131909402741,4.560409853293345,1.112722056109396,1
2025-09-23 00:00:00-04:00,255.15814081026073,256.6140134777918,252.86462630601793,253.71221923828125,60275200,0.0,0.0,236.48147201538086,72.4752302355202,6.41865511222025,4.932058905078726,1.486596207141524,1
2025-09-24 00:00:00-04:00,254.49999981420794,255.01853710208397,250.33178410429736,251.59820556640625,42303700,0.0,0.0,237.62822799682618,69.05880284471534,6.760968153569053,5.297840754776791,1.4631273987922615,1
2025-09-25 00:00:00-04:00,252.49566170312627,256.4444966190252,250.99989343760635,256.14532470703125,55202100,0.0,0.0,238.943505859375,72.10477345969534,7.314847212526729,5.701242046326779,1.6136051661999504,1
2025-09-26 00:00:00-04:00,253.38315498635407,256.87328100426123,253.06405044687503,254.73931884765625,46076300,0.0,0.0,240.08527526855468,69.81612128647092,7.553277948426313,6.071649226746685,1.4816287216796278,1
2025-09-29 00:00:00-04:00,253.84185736381545,254.28061851263055,252.29622703166862,253.71221923828125,40127700,0.0,0.0,241.196630859375,68.11525458677134,7.57207154248951,6.37173368989525,1.2003378525942603,1
2025-09-30 00:00:00-04:00,254.1410137555297,255.1980209495745,252.39595068950493,253.9116668701172,37704300,0.0,0.0,242.43861694335936,68.27687326498159,7.516414807130047,6.60066991334221,0.9157448937878376,1
2025-10-01 00:00:00-04:00,254.32049261064776,258.0599285933123,254.21080232618834,254.72933959960938,48713900,0.0,0.0,243.28522109985352,68.97127037553639,7.452379408193906,6.771011812312549,0.6813675958813565,1
2025-10-02 00:00:00-04:00,255.85613542550084,257.45162766856953,253.43299812845933,256.40460205078125,42630200,0.0,0.0,244.15027313232423,70.4008212149865,7.450920993073083,6.906993648464656,0.5439273446084272,1
2025-10-03 00:00:00-04:00,253.9515436206674,258.5086431914624,253.23357360959045,257.2920837402344,49155600,0.0,0.0,245.0641876220703,71.15889033508306,7.435663839723134,7.012727686716351,0.42293615300678233,1
2025-10-06 00:00:00-04:00,257.262186546101,258.339156849437,254.33049322602108,255.9658660888672,44664100,0.0,0.0,246.00203552246094,68.34208114080629,7.233178179414267,7.056817785255935,0.1763603941583325,1
2025-10-07 00:00:00-04:00,256.0854948355218,256.67382669789566,254.70938317067183,255.75643920898438,31955800,0.0,0.0,247.10541381835938,67.88509294565682,6.975399769330778,7.040534182070903,-0.06513441274012521,-1
2025-10-08 00:00:00-04:00,255.7963062732735,257.7906639625656,255.3874592951906,257.33197021484375,36496900,0.0,0.0,248.66450271606445,69.53549632461085,6.8196282773472205,6.996353001126167,-0.1767247237789462,-1
2025-10-09 00:00:00-04:00,257.08267167133846,257.27213808351553,252.42584836214985,253.32330322265625,38322000,0.0,0.0,249.8616149902344,60.95260843930941,6.3000888209765264,6.857100165096239,-0.5570113441197124,-1
